uuid,title,description
aceba80a132f3d509a441f01ad5cad4f,"Admin Assistants(Purchasing, Ang Mo Kio)","1. Purchasing Clerk/AssistantThe Job· Assist buyers in clerical duties and materials expeditingRequirements:· ITC, N, or O level/Diploma/Degree in Electronics/Mechanical in Engineering· Min 2 years' relevant working experience/clerical experience· Well-versed in Microsoft Office and good typing speedPlease submit resumes to john@oaktree.com.sg with the following details in MS Word format:- Position applying for- Current remuneration- Expected remuneration- Notice period John Goh Meng Chye EA License No : 06C4642EA Reg No : R1102621We regret that only shortlisted candidates will be notified."
2c2060ee491b63c0bd808fb297cffb92,"Intern, Marketing & Advocacy","Company of Good marketing strives to not only grow its members, but also establishing Company of Good as a thought leader in the corporate giving space while building on the compelling business case for corporate purpose.The Company of Good Marketing Intern will learn and support these areas of marketing – and more broadly, linking the business-to-business messaging to the broad NVPC vision of a “City of Good” (Business-to-Consumer).The intern will also support the efforts in building brand awareness and operational needs for Company of Good and its various programmes, such as the Company of Good Fellowship, Champions of Good and Collaborate for Good via various channels (e.g. CityofGood Facebook and IG; Event management). Duties and Responsibilities- Primary support role for COG Marketing across COG Programmes- Tracking of social media engagement across COG Programmes- Assisting in event management for COG programmes (e.g. Champions conferment and Fellowship Commencement)- Administrative duties in assistance to coordinate between COG Marketing and vendors (if any)- Ensuring smooth process of back end preparation work between vendors and NVPC- Any ad-hoc duties assigned from time to time relating to programs under ‘Company of Good’.Deliverables- Brainstorming and crafting of social media content angles across COG Programmes for CTOG platforms- Tracking of social media engagement across COG Programmes- Assist in event management support for COG programmes- Identifying relevant content angles to cross promote COG content onto CTOG platforms- Administrative support for COG Marketing Team (e.g. Meeting minutes taking)"
ea2f6d99cf7f769ea8a776b40a96c73b,Assistant Engineer/Engineer (Lift Services and Engineering),"Responsibilities:·        The Assistant Engineer/ Engineer reports to the Head of Lift Engineering.·        Responsible for overseeing lift and mobility equipment maintenance, repair, replacement and modernisation services.·        To ensure the works carried out on site are to a high level and are compliant with the relevant statutory regulations and standards.·        Prepare monthly report on Town Council Management Report Scoring for Lift Faults and Downtime, along with the necessary corrective or improvement measures required  Perform fault trending analysis and monitoring of lift units for the divisions, under his charge and responsibility  Schedule and arrange for investigations on chronic or problematic lift units and update on findings and actions taken  Schedule and arrange for investigations on lift units that have being switched off or down for more than a day and update on findings and actions taken  Schedule and arrange for certification audits for lift parts  Track and monitor the status and progress of lift enhancement and replacement works and arrange with lift contractors for turn on inspection  Recommend and plan for the repair, replacement of lift parts that are not under the Schedule of Rates, if necessary  To ensure operations are conducted in accordance within the risk management framework and safety protocols for a safe work environment·        Plan, evaluate and improve the efficiency of department processes and procedures to enhance quality and efficiency·        Attend site meetings and technical meetings with project and Property teams to ensure smooth operations·        To conduct monthly meetings with lift companies on Lift Performance and outstanding job sheets / invoices·        Focal point of contact between the lift contractors and Property team in regards to technical or design matters pertaining to lifts  Liaise with authorities such as BCA, HDB and etc. on lift matters  Any other matters in relation to lifts  other related ME services  Other ad-hoc duties as assigned by Department Head.Requirements:  Diploma or Higher in Electrical/ Mechanical or equivalent study  Min 2 Year(s) of working experience in the related field for this position  Experience in Lift, Escalator or Elevator Maintenance and Commissioning is a MUST  Strong leadership and project management skills  Good inter-personal, communication and written skills  Completed Construction Safety Orientation Course (CSOC)  Completed WSQ Perform Work at Height Course (WAH-W)  A team player with the ability to work independently as well as in a team  Only Singaporeans"
32bd8757068de342e8fbc68bd22c440a,Junior Dev Ops Engineer,"Junior DevOps EngineerResponsibilities:Develop  maintain the company CI/CD environment.•Maintain the QA  Prod environment and set up the metrics to monitor the QA  Prod environment.• Perform root cause analysis for production errors.• Develop scripts/templates to automate visualization.• Design procedures for system troubleshooting and maintenance.• Ensure that systems are safe and secure against cybersecurity threats.• Co-work with the development team to deploy and update the system.Qualification s:•B.Sc or higher degree in computer science and related fields.•Solid knowledge on Linux and network.•Knowledge on GIT and CI/CD tools (like Jenkins, TeamCity, CircleCI, etc.)•Understand popular cloud platforms (AWS/Google Cloud/Microsoft Azure/etc.)•Understand the micro-service deployment and docker build. Experienced on Kubernetes or any other container orchestrators is a plus.•Passion for solving various problems and happy to handle various challenges.•Collaborative team spirit.**Added Advantage : Knowledge in Solidity, Blockchain, Ethereum, DeFi  Rust"
a4413213ea2d8609acc4dce63ee6c5a7,Physiotherapist [Neurological/ AHPC] 6405,"Job Descriptions:  Assess physical and functional status and needs of clients with physical limitations resulting from stroke, traumatic brain injury, amputation and various neuromuscular conditions  Design and provide evidence-based and client-centred interventions (individual and groups) in collaboration with the multi-disciplinary team to improve client ability in functional domains, so as to promote reintegration to home, work and society  Work collaboratively with a dynamic multi-disciplinary team to provide clinically effective service to achieve client health and vocational goals  Educate clients’ families and employers about how to accommodate and support clients in their rehabilitation  Ensure comprehensive documentation where all relevant information related to client care is recorded and available to all members of the multi-disciplinary team  Perform field work involving visits to healthcare institutions, home and worksite visits to support clients’ transition into employment and the community  Conduct public education and outreach for programmes and servicesRequirements:   Full registration with Allied Health Professions Council (AHPC).  At least 3 years of work experience in a hospital setting; experience in working with population with neurological conditions would be an advantage"
7297ae46e95c7e115062cf233322603d,Cybersecurity Consultant (Assessment),"JT Consultancy  Management Pte Ltd offers our Clients services to measure their current state of information security. We perform reviews, audits, vulnerability assessment, risk assessment, penetration testing, tabletop exercise to benchmark and identify gaps in regards to their people, process and technology.Requirements:Only Singaporeans;Team player;Onsite deployment and or travel within Singapore;Valid information security related certifications, e.g., CISSP, OSCP, CREST CPSA etc."
464db6cae716841c588e948da76d2f48,Senior / Engineer (Failure Analysis),"Perform FA on customer returns, production/process rejects and reliability and engineering evaluation failures.  Perform Destructive Physical Analysis to understand competitors' packaging capabilities.  Advise problem-solving team on appropriate FA techniques to employ in order to establish an understanding of the failure mechanism for risk assessment disposition of abnormal lots.  Work with cross-functional teams to establish failure analysis techniques  readiness to support new packages.  Develop new FA capabilities/techniques to enhance detection capability or productivity or optimize recipes.  Improve package robustness through feedback of packaging issues to Packaging RD for appropriate design changes.  Improve Customer satisfaction through enhancing FA lab processes for robustness and improved cycle time.  Drive improvement activities to improve on FA lab key indices in UTAC.  Identify and implement cost reduction activities in the FA lab to reduce operations cost.  Conduct FA staff training on FA techniques and procedures.  Benchmark and set FA pricing for FA services.  Generate FA service quotations for customer FA requirements.Requirements:  Degree in Material/Electrical/Electronics Engineering or equivalent.  Minimum 5 years experience in the semiconductor industry.  Have a good understanding of IC Packaging.  Knowledge of semiconductor device physics is expected.  Understanding of semiconductor device quality issues.  Knowledge of FA techniques/reliability tests.  Strong leadership and communication skills.  Excellent interpersonal skills and team approach to problem-solving.  Self-directed and able to meet commitments."
eac1d7f79baceeccfa59a5daeb3502d0,Junior Digital Consultant [Website tech/ Website CMS/ 5 days/ Tagore Lane] (JQ),"5 Day A Week 9:00am -6:00pmBasic salary of $3,500 - S$4,500 Office: Tagore Industrial AvePrimary Duties  Responsibilities-Advanced level of specialized knowledge in tech sales, with record of sales success; expert in the field- Responsible for providing presales technical / functional support to prospective clients and customers while ensuring customer satisfaction with minimal supervision.- Preparation of Sales Quotations, Tender Submissions- Sales engagement and closing deals with new  existing customers.- Maintains database of customers. Enters interactions with customers in CRM-Provides timely communication and follow-up to customers, consistently meets the customers’ expectationsPre-sales capabilities:-Build complex solutions offers for new customers-Develop the company offering bringing expertise on products and technical solutions in order to optimize deals and sales according to actual and potential customers’ needsRequirementsQualifications -Diploma/ BA/BS in Business, Information Technology, or related field preferred.-Prior experience in System Integrators would be a bonus-Experience in website technologies such as Wordpress, .net, Sitecore, Sitefinity, Azure / AWS are preferred-Knowledge of C++, Java, J2EE, SQL, Web Services and XML would be a bonus"
02f47bcfa6be0745a06ee410f2c643d1,SENIOR COOK,"Job Description:Keeping record on and maintaining food-stuff and household supplies of the office's kitchen; Assigning work to junior cooks on menus and food preparation.Duties:Prepares well-balanced, nutritious meals, which enable them to remain healthy throughout their participation in the program.In collaboration with the food service manager, prepares three meals per day, except on holidays and weekends, when two meals are acceptable. In lieu of the third meal, healthy snacks shall be available to students on weekends and holidays.Meals shall be planned and prepared using a minimum of a 28-day cycle cafeteria menu. Ensures meal service is provided for work-based learning, off-center activities, late arrivals, etc.Ensures food options and nutritional guidelines outlined in company policy and the PRH shall be provided.Ensures all meals and food items meet the dietary needs and desires of a diverse population, including ethnic, vegetarian, and low-fat alternatives.Assists in developing and implementing procedures for ordering, purchasing, receiving, storing, inventorying, and issuing food products that ensure the prevention of fraud and abuse, protection of food and food preparation equipment and areas from contaminants, insects, and rodents, and the safe and sanitary handling and storage of food.Assists in implementing procedures to obtain student input into the planning and evaluation of the content and quality of the meals and service provided in order to ensure students have input into meal planning and are satisfied with the centre food service.Ensures the safety, health, and security of students, staff, and property.Provides quality customer service to the students that we serve at all times.When assigned, completes the cafeteria lock-up checklist on a daily basis and is accountable for security in this area."
37a247a00fe6901e0a0380185410d2af,Human Resource Executive (FULL SPECTRUM /HR / Workpass/ Payroll) - WEST,"Position            : Human Resource Executive (FULL SPECTRUM /HR / Workpass/ Payroll) - WEST  Location            : Jurong Island - Company bus catered from Jurong East and Outram park  Working hours       : 5 Days/ Office hours  Salary (commensurate with experience)          : Up to $4200 + AWS + Variable Bonus (Up to 2.5 months) + 18 days annual leave  Duration            : Perm  Industry            : Polymer/ Plastic Main Responsibilities:  Handle full spectrum of HR function  Application, renewal and cancellation of foreign worker passes  To assist in recruitment which includes job postings, schedule interviews  Prepare all employment-related documents, e.g. employment contact, letter etc  On-boarding formalities such as staff orientation  Off-boarding formalities, such as sourcing for applicants via job posting on job portals, screening profiles, interviewing shortlisted candidates and preparing job offers,  Handle payroll processing of overtimes, incentives, figures and other numbers for payroll matters, monthly payroll and salary report preparation  Perform any other ad-hoc duties as requested or assignedRequirements:  Diploma in HR   Minimally 2 years of experience in Human Resources Generalist role and operational duties  Well organized, independent  solutions-driven individual  Resilient and able to work in a fast pace environment  Proficiency in Microsoft Office programs (Eg., Excel, Word, Power-point)   Email to: michelle.ee@searchpersonnel.com.sg Do visit www.facebook.com/search.personnel for more job listings. ***We do not charge our candidates any referral fee nor bind them with any contract.*** Michelle Ee Assistant Consulting Manager Reg no.: R2093254  | EA No: 13C6684"
98be8cfbc62f2d6726336e8f45490afa,Technofunctional Analyst,"Top 3 Core skills 1. Java Programming language 2. Design  Build Enablement3. Build Management  - COBOL Programming Language experience is an added advantage Analyse requirements and come up with the required design following the predefined framework and guidelinesCreate test cases, identify test dataExecute test cases, troubleshoot issues, test defects Support business users in test activitiesSupport deployment"
c9c3cf5d8db5621293cc17b3b7be3509,"Financial Services Advisory, Data Engineer","KPMG in Singapore is part of a global network of independent professional services firms providing Audit, Tax and Advisory services. We operate in 146 countries and territories and in FY20 had close to 227,000 people working in member firms around the world. Each KPMG firm is a legally distinct and separate entity and describes itself as such. KPMG International Limited is a private English company limited by guarantee. KPMG International Limited and its related entities do not provide services to clients.The KPMG financial services advisory team assists banks and capital market sectors in managing their day-to-day business challenges and developments. We support our financial services clients on multiple diverse consulting projects that include:  Business growth (e.g. market entry, customer insights, merger and acquisitions support)  Operational process improvements  Organisation-wide functional (re)design  Change management and project management  Digital and technology enablement  Programme management support  Data driven transformationAs KPMG embarks on a rapid growth strategy to become the preferred data driven strategy execution firm in South East Asia, we established the propositions in data driven transformation, and cloud  data center-of-excellence for all the different line of businesses to serve our clients. The ideal candidate should have experience in digital and data driven transformation while working for cloud providers, consulting firm or financial services organisations.This role involves:  Work closely with clients and stakeholders to solve enterprise problems like Database Migrations, Cloud Native and Serverless Applications, Big Data and Analytics Solutions  Translate business requirements  end to end designs into technical implementations and responsible for building batch and real-time data warehouse  Build robust batch and streaming data pipelines for production-grade data products /platforms, ensuring scalability and reliability  Create web services or APIs to connect and integrate analytical stacks to application layers  Build and maintain both cloud and on-premise data infrastructure  Manage data modelling design, writing, and optimizing ETL jobs  Data mining analysis and processing ability, participate in data access, inspection, optimisation and other processing processesThe ideal candidate should possess:  Bachelors or Masters in Computer Science, Computer Engineering, Information Systems, or similar IT related courses or Exceptional candidates with Diploma / Specialist Diploma in Informatics / Analytics / Machine Learning / Data Analytics  1 – 6 years of experience in ETL, data pipeline building, and data warehousing  Proficient in designing efficient and robust data integration workflows using at least one of Informatica, Datastage, SSIS, Ab Initio, Talend, etc.  Exposure to Database technologies such as Oracle, DB2, Ms SQL, MySQL, Postgress, Informix, etc.  Solid knowledge in data processing, like Hadoop, Mapreduce, Hive, Storm, Spark, Kylin, Scribe, Kafka, HBase, Canal, Sqoop etc  Proficient in SQL, R and Python  Advanced understanding of database principles, security, and administration  Familiar with SQL, dimensional modelling, data warehousing, and data integration  Familiar with system architecture design and analysis  Competent in software engineering and agile development  Able to implement and maintain components of big data technologies for both exploratory and production data science platforms  Strong client and stakeholder management abilities coupled with excellent communication, written, analytical, organisational and problem-solving skillsOnly shortlisted candidates will be contacted by KPMG Talent Acquisition team, personal data collected will be used for recruitment purposes only.At KPMG in Singapore we are committed to creating a diverse and inclusive workplace. We believe that diversity of thought, background and experience strengthens relationships and delivers meaningful benefits to our people, our clients and communities. As an equal opportunity employer, all qualified applicants will receive consideration for employment regardless of age, race, gender identity or expression, colour, marital status, religion, sexual orientation, disability, or other non-merit factors. We celebrate the different talents that our people bring and support every staff member in their journey to achieve personal and professional growth. One of the ways we do this is through Take Charge: Flexi-work, our flexible working framework which enables agile and innovative teams to help deliver our business goals."
68250d8c9bb66640a46575a3d1700bd0,"Senior Manager, Public Relations  ","Senior Manager, Public RelationsYou will be the overall project manager of accounts, responsible for managing consulting personnel, budgets and account profitability. You develop and grow new business in our corporate / technology space, and offer strategic contributions to the overall development of PRecious Communications.Account Management  Oversee and sign-off on all materials and reports for client submission  Provide senior level oversight for client events and functions  Serve as account lead, manage client contact and correspondence  Provide accurate deliverables and budget estimates using the PRecious Communications Estimator for projects  retainers  Manage and track client deliverables and budgets to prevent over-servicing and ensure account profitability  Responsible for assembling the “best team” for client project or retainer  Oversee media monitoring, compilation of media clippings and media pitching  Manage and resolve any emerging issues around client or budget  Build and cultivate relationships with the media and influencers  Brief clients’ spokesperson ahead of interviewsClient Management  Strategy Counsel  Provide client counsel, proactively build client trust and relationships  Develop long-term strategic plans / recommendations for clients, ensuring alignment and integration with clients’ marketing and digital strategy and execution  Develop senior-level client programmes including thought leadership campaigns, key messages and positioning  Develop relationships with senior-level client contacts  Position the agency as a strategic partner to the client  Prepare recommendations to forestall or capitalise on emerging PR or industry issues  Develop and present issues  crisis comm plans and strategies to clients  Prepare comms programme or project evaluation reports at appropriate intervals  Conduct periodic strategic comms programme reviews for clients and recommend adjustments if required  Conduct media training of clientsContent Management  Oversee and manage the quality of content development (writing skills, strategy), providing supervision  Contribute to higher-level content (thought leadership, bylines, case studies, client or media endorsements, white papers, media roundtables, yearly planning, quarterly PR plans)  Provide final sign-off for contentTeam Work  Management  Live and advocate PRecious Principles  Mentor Consultant-level members  Look after professional and emotional welfare of team members and improve team dynamics  Conduct and improve performance appraisals process  Recruitment of new talent  Conduct training and sharing sessionsBusiness Development  Management  Identify organic business opportunities from existing clients locally and across countries  Develop and cultivate leads for new business  Lead in business development pitches, assemble pitch team, strategize for proposals and presentations  Coach team members in business development skills  Oversee new business (financial revenue) pipeline  Support the MD in charting out business strategies identifying new growth areas and realizing set business goalsPlease send your CV in Word format with availability and expected salary."
b9f820c3e67788aa413951c0b889d6c8,0731 - Parts Coordinator [ Automotive / Car / Spare Parts / Retail / Up to $2500),"Role:Parts Coordinator [ Automotive / Car / Spare Parts / Retail / Up to $2500)Interested applicants can send your resume to ✉ vicky_wee@thesupremehr.com and allow our Consultants to match you with our Clients. No Charges will be incurred by Candidates for any service rendered.  $1800 - $2500  5.5 Days (Lunch  Tea Time Provided)  Sin Ming Autocity (Bishan / Marymount)RESPONSIBILITIES:  This role requires you to provide logistical support to facilitate the daily operations  Collaborate with service team and ensure their Parts and Accessories requirements are being address  You will provide Parts costing information, handle ordering of the Parts not in stock and update the service team on the delivery details  Part of the job scope is to monitor and handle stock checks daily/weekly to ensure healthy inventory levels  You shall check, receive and inspect items and quantities delivered in a timely manner  Verify parts against invoices, purchase orders or requisitions to ensure accuracy will be part of your accountability"
e36427a46ac2569955d489b8b3821163,Bar Manager,"Summary of Responsibilities:The main responsibilities and tasks of this position are as listed below, but not limited to these:Plan, directs and organizes the daily operations of the following areas:  Crossroads Bar and Kiosk  FB outlets’ beverage promotions  FB outlets’ and Swiss Executive Lounge’s beverage menu update.  FB outlets’ and Swiss Executive Lounge’s beverage trainingsResponsible for compliance with standard of service, operating procedures and health/ safety regulations.  Provide direction, lead and drive action plans and initiatives to achieve set targets on the outlet’s 4 pillars of GOP, CES, LQA, VOG  Preserve, enhance and embrace the company’s service and leadership promises;  Service Promises – Understand, Engage, Anticipate, Deliver  Leadership Promises – Focus on talent, Build trust, Ensure Accountability, Recognise Results  Direct efficient and effective FB operation activities of the outlet  Prepare, recommend and assist in FB beverage promotions  Monitor and assist FB Manager on FB outlets’ and banquet’s beverage menu update.  Prepare beverage training schedule and topics.  Provide beverage trainings and improve beverage knowledge of FB outlets’ and SEL’s colleagues.  Ensure that quality standards are met and service distinctiveness is practiced.  Promote work environment where employees feel valued, involved and appreciated.  Ensure compliance with corporate and hotel operational policies, guidelines and procedure.  Participate in meetings on financial, operational, service and ad hoc issues.  Prepare annual outlet’s budget and update monthly forecast with FB Manager.  Ensure revenue is maximized and labour costs and expenses are in control.  Plan and conduct tests to identify and improve weakness in service activities.  Monitor volume of business and related labour requirement forecast and control.  Ensure the front and back areas meet standard for cleanliness, proper set up, sufficient supplies and equipment (HACCP).  Monitor food quality, portion control and provides feedback to culinary staff.  Solicit and review customer and group critics on quality and service/product provided.  Identify issues or concerns and formulate recommendations for improvement.  Ensure staff is effective and well trained and deviation from service procedure is corrected through on the job training.  Ensure that established control procedures, liquors’ law and regulations are followed.  Ensure health and safety standards (WSSH) are understood and applied in all work activities and risk of accidents, illness or injury occurring from unsafe practices is minimized.  Establish and enforces maintenance, repair, cleaning and re-stocking schedules.Qualifications:We are looking for a well-organized and creative candidate with excellent communication and interpersonal skills, who is able to display a “passion for perfection” and work in a dynamic environment. In addition, the candidate should possess:  Diploma/ Degree in Hotel Management  Minimum 2 -3 years in similar position, preferably in the local big bar establishments or an international deluxe hotel  Knowledge of classic and artisian cocktails and mixology  Well informed with regards to the fast moving trends of the FB scene  Ability to speak a foreign language would be an advantage  Good analytical skills  Excellent communicator  Strong leader and fair, able to command respect  Hands on person.  Able to work under pressure and independently  Proficient in training skillsSwissôtel Hotels  ResortsSwissôtel Hotels  Resorts offer broad career development possibilities within a growing international group and competitive conditions of employment.If you feel you are ready for your next professional challenge, send us your application today."
7584c92883186a184e01cc3c9afe52ac,Enrolled Nurse ( ENT Clinic | Office Hour),"Assist in clinic procedures and in the operating theatre  Ensure quality professional and nursing care  Chaperone doctors during consultations  Perform general administrative dutiesRequirements :  NITEC in Nursing  Enrolled with Singapore Nursing Board  Experience in outpatient/inpatient healthcare is an advantage  Good interpersonal and teamwork skills  Able to multitask and work in a dynamic environment  Working hours 8.30am - 5.30pm (mon-fri), 9am - 1pm (sat)  Work Location: Farrer Park / NovenaCheck out Aber Care website for more detailInterested applicant please email your detailed resume to career@abercare.sg or contact us at +65 6721 9231.Abercare.sg | EA License No. 18C9070 | Germaine Er Si Ying | Registration No. R1875721"
69c8d31162e5a9308e9e84e6e7ed5126,IT Project Engineer (Network Infrastructure / Implementation) – Perm,"Responsibilities:  Diagnose and troubleshoot, repair, installation of medical equipment and related software and application.  Perform  preventive and corrective maintenance and provide technical support as  required. This includes software, operating system, network, hardware  and application.  Working on operating system, Server virtualization, server builds, LAN administration, LAN server center operations.  Provide IT support including system diagnostic  monitoring and performing server health check.  Manage client’s IT infrastructures. Implementation and configuration of Network, Firewall, Servers and IT security solutions.  Representing in presenting effective IT solutions to meet client’s requirement.  Maintain  a working relationship with the commercial team and Service Manager to  advise of activity/changes related to sales opportunities in assigned  territory.  Respond  to routine customer and sales questions regarding equipment operation  and performance. At the Service Manager’s discretion, provide on-site  support to the sales and dealers organization, limited to identifying  opportunities, sizing, and utility requirements.  Utilize customer protocols when entering and exiting facilities and abide by all Health  Safety protocols.  Conduct Dealer Service Training and End User training when required  Provide Technical Support to Asia Pacific dealers through email, telephone and on-site support when required.Requirements:  Diploma/Degree in Electronics Engineering, Computer Science, Information Technology or equivalent  1  – 3 years experiences in related field of work, in implementation of  Network Servers, networking devices, Firewalls, VPN and wireless  technology  Technical skill and working knowledge of SQL, Windows Server 2012R and above, IIS 8, LDAP and LAN/WAN  Good computer knowledge of networking of two  three tier configurations.  Excellent communication skills, both verbal and written, with a high level of attention to detail.  Strong computer skills, including use of Microsoft applications, intranet, and reporting tools.  Demonstrated ability to provide exceptional Customer service in a business environment.Additional info:  Working hours are Monday to Friday 9:00AM – 6:00PM.  Interested candidates must be open to 24/7 standby support.To apply, please visit   www.gmprecruit.com and search for Job Reference: 19459To learn more about this opportunity, please contact Yingying at   yingying.lai@gmprecruit.comWe regret that only shortlisted candidates will be notified.GMP Technologies (S) Pte Ltd   |   EA Licence: 11C3793   |   EA Personnel: Lai Yingying   |   Registration No: R1110239"
537f97f6b08863fc2cbe2e1770f9f263,Helpdesk Executive,"Roles  Responsibilities  Provide quality customer service to customers either by telephone or electronically  Escalate technical issues to the relevant parties when needed and follow through diligently till the issues are closed  Handle and resolve complex cases to ensure customer satisfaction  Obtain and evaluate all relevant information to handle enquiries and complaints  Record details of enquiries and customer interactions including actions taken  Work effectively with a variety of situations, individual and groups  Communicate and coordinate with internal departments at all levels  Monitor, escalate relevant issues and follow up with clients according to the agreed SLA  Acquire multiple product knowledge to enhance ability to understand customer needs across different products.  Provide monthly helpdesk reports  Assist the team in performing all types of testing of applications  Assist the team in creating, maintaining, managing website content for our clients, including migration of content before the website is launched.Requirements  Diploma / NITEC / Higher NITEC holder of relevant course in IT or a related discipline  Experience in helpdesk or IT-related or customer service/frontline will be an added advantage  Possess good English writing skills  Possess good interpersonal skills  Team player with excellent communication and negotiation skills  Have a positive attitude to meet new challenges  Highly adaptable to a fast-paced and dynamic environment"
d3c03cd70787f4c4104ca7e5cd7447e9,System Engineer(106) ,"Responsibilities:  Managing and operating Red Hat Linus Infrastructure including Installation/configuration/maintenance  Perform Advanced troubleshooting, Performance tuning, Capacity management, Preventive measurements/proactive support  Provide system administration support and guidance for development team’s app configuration tasks  Managing and Operating VMware Vsphere IT infrastructure  VM provisioning/configuration/resizing/maintenance  Other IT infrastructure related tasksRequirements:  Diploma/ Degree in Information Technology, Computer Science or equivalent  At least 4 years of experience in RHEL, JBOSS/WebSphere/WebLogic, Oracle DB  Hands-On experience supporting Infrastructure agents (NetBackup, BMC Patrol and etc.)  Knowledge in Clustered or parallel file system technologies, OS Clustering technologies (VCS/InfoScale)  Volume Manager (VxVM), Intel x86 server hardware operation (HPE ProLiant, Dell PowerEdge)IT Consultancy  Services Pte Ltd EA No: 92C5311EA Reg No. R1326927 (Loo Siew Hoon)We regret that only shortlisted candidates will be notified."
12f900df77fcf9420dec69bf5765c4fd,Service Delivery Manager,"Responsibilities:· Maintaining positive relationships with clients through managing projects, resolving issues, improving service quality, and assisting with contract renewal  Responsible for the service delivery quality      and performance metrics for assigned accounts  Tactical management of operations; ensuring      adherence to standard operating procedures  Handling client escalations and providing effective      communication to stakeholders· Preparing service reports and conducting regular operational review with clients covering performance metrics, technical issues, process, service and change requests· Reviewing and identifying service improvements to ensure customer satisfaction levels are maintained and delivery of SLA commitments· Understanding customer needs and identifying upselling/cross-selling opportunities with our offerings· Working with Account Sales teams to validate project scope and solution proposed, review SOW and resource requirementRequirements:· Strong organizational, inter-personal communication, influencing, problem solving and negotiation skills· Deep understanding of factors that drive customer success for managed services and how it directly contribute to long term customer retention· Demonstrated project management and account management experience· Ability to effectively manage operational teams, and working with other cross-functional teams· Proven operational management ability in measuring and reporting on services performance, and ensure that service levels are achieved· Knowledge of Helpdesk/Service Management tools and Service Performance Metrics· IT infrastructure and technical support skills with proficiency in cloud platforms (AWS, GCP, Azure) will be an advantage· ITIL Certification, Project Management or other relevant qualifications are preferred· Collaborative working style to thrive in a fast-paced and dynamic work environment· Self-starter with strong customer focus and multi-tasking skills"
a184c0c3fdf8bb5ec8454d91047a3acd,Source Inspection Coordinator,"DescriptionThe Source Inspection Coordinator is responsible in coordinating with the Procurement Team, Vendors and QA/QC Team on all areas related to sourcing and inspection with vendors for different disciplines (Mechanical, Electrical, Instrumentation).Responsibilities  Knowledge in International Codes and Standards and QP requirements  Able to interpret Engineering drawings and technical requirements  Evaluate the vendor's capabilities  Involve in Pre-Qualification of vendors  Coordinate with third-party inspector/agencies  Liaise with client representative during the time of inspection  Review and Evaluate the MTC's, inspection and testing reports  Compile the vendor inspection documents for QP approval  Witness the testing during the stage of in-process and final delivery  Check the conformity of the ordered materials prior to delivery/shipmentRequirements  Bachelor’s degree or equivalent  Possess Quality Management System (QMS) Lead Assessor (ISO9001) is an advantage• Possess Welding Inspector certificate (CWI by AWS or CSWIP 3.1 by TWI UK Ltd) is advantage.• With 10 years’ experience in equivalent positions in the oil and gas industry. Demonstrate experience in manufacturing control method for mechanical, electrical, instrument, piping, valves, pressure vessels, package equipment and other pressure equipment and storage tanks in the oil and gas industry. Familiar with equipment/material manufacturing quality assurance and quality control. Demonstrate an appropriate knowledge of international materials standards such as ASME/ANSI, AWS, BSEN, API, ASTM codes as well as of non-destructive test techniques and procedures, welding procedure specifications and welding process.Employee Name,"
99677d0823dd4008568caa7defb76f2a,Service Contract Sales Executive/Specialist,"We are recruiting for this role for our client who is in the vertical transportation space. They are a German engineering MNC. The scope of the role is as follows :1. Present, promote and provide maintenance services proposals to existing and prospective customers.2. Perform cost-benefit and needs analysis of existing/potential customers to meet their needs.3. Establish, develop and maintain positive business and customer relationships.4. Reach out to customer leads through the internal database and cold calling.5. Expedite the resolution of customer problems and complaints to maximize satisfaction.6. Achieve agreed-upon sales targets (renewal, third party equipment and recapture) and outcomes within schedule.7. Coordinate sales effort with team members and other departments.Requirements :- Diploma/Degree in Electrical/Mechanical/Mechanical Engineering- Sales experience from Building related equipment (such as air conditioners, fire systems, alarm systems, pumps etc) is essential- 12 months' attractive salary + quarterly commission payoutEA License No. : 10C3884 | EA Reg ID : R21101298 |EA's name : Anne Ong"
1f5f8875525488f0f36bdd57c1758020,Process Integration Engineer/ Senior Engineer/ Principal Engineer,"Working Location: TampinesWorking Day:5 DaysPermanent roleRole  Responsibilities:  To take charge as process/product owner role for processes transferred from MF or customers. To deliver KPIs right from process setup, qualification, tapeout, prototype to mass production phase.  To meet key process/product qual milestones set e.g. Tapeouts (NTO/RTO), PRS matching, ERA, WAT/yield matching, HTOL/ESD/ Latchup, etc.  Co-work with transfer team and Fab modules to deliver robust integrated process to enable a successful production volume ramp from development/pilot stage.  Key Fab interface role working directly with customers to address their needs, product performance in terms WAT/yield, conference calls and customer audits, etc.  To serve as process owner role to support Fab needs/challenges and capacity ramps without quality issue.  Own process FMEA, PCP for processes under your ownership.  Own SPC and CITs with modules/QA on inline and WAT Cp/Cpk/OOC performances to meet Fab and customer’s index.  Manage daily ops related logistics in terms of inline/WAT disposition with related parties to enable smooth wafer shipment.  To co-work with product engineer to perform device/process corner splits to check out product yield window.Requirements:  Degree in Electrical / Electronics / Mechanical / Mechatronics /Microelectronics / Chemical Engineering or equivalent.  A minimum of 3-5 years of relevant experience in technology development, product transfer or process integration related scope.  EEE/ Microelectronics educational background.**Interested please email your resume to: cv@copperco.com.sgWe regret that only shortlisted candidates will be notified.EA License no.: 20S0252EA Personnel Reg. no.: R2094623"
