uuid,title,description
2dac7335aeee0af3782503c83b61d1f2,Ecomms Editor,"Part A: Overall ResponsibilityThe Ecomms Editor’s role is to increase both engagement and revenue from the online shop, website, digital video campaigns and social media.  The Ecomms Editor will produce engaging online content and video and oversee the production e-newsletters for the website, as well as interface with the print editorial and business teams to facilitate the development and ongoing improvement of ecomms content, lead ideation and identify monetization opportunities, and deliver quality branded content for clients’ advertising campaigns.The Ecomms Editor will oversee day-to-day operations and manage workflow and processes of the Revolution Shop website to maximize impact and cost-efficiency.Part B: Principal Responsibilities:  Represent Revolution to attend watch launches and conduct face-to-face meetings and interviews to generate editorial and pitch advertorial content for Revolution platforms.   Driving awareness of our titles and offerings with internal and external stakeholders.  Work with online editor and the digital team to maintain a digital and social strategy that communicates Revolution’s brand values and ensure      consistent editorial tone across the platforms, increases brand awareness      and audience engagement in creative and innovative ways, and generate      ideas to grow online communities. Monitor engagement and conversations on all      social media channels and look for ways to tap into these conversations to      enhance our ecomms     content and grow audiences.  Write and produce online ecomms      editorial content on a day-to-day basis, including overseeing      time-sensitive ecomms launches. This includes repurposing content from      print and website for use as ecomms editorial lineup. Select and choose images and      illustrations that make an online story better and perform well on social      media.  Ensure timely production of visual and text assets for items to be listed on Shop: RevolutionWatch.com and keeping the required timelines.  Specifically, this includes the e-commerce content needed such as product pages, copy for social campaigns and edms.  Ensure that the website is updated with new ecomms content regularly. Maintain an up-to-date ecomms calendar and ensure follow through.  Work with the digital team and external vendor / team to execute SEO strategy for the website; track and analyze conversion metrics to identify problems and opportunities; analyze key web and email newsletter metrics to determine the success of the current strategy; devise and action strategies in consultation and as advised by assigned web development vendor to grow and build website traffic,and execute changes when needed to maximize open and click-through rates and conversions.  Work with the respective editions and e-commerce team in ensuring online e-commerce and client campaigns are posted in a timely manner. This includes formulating ad and editorial calendars, establishing production schedules, creating promotional pieces and generating ideas and plans for special projects, website and other revenue-producing ventures.  Performs other duties assigned as needed.KEY QUALIFICATIONS  Bachelor’s degree required  Leadership skills and problem-solving abilities.  At least 6 years of related work experience.  Experience managing writers and content creators.  Driven and strong desire to create and maintain a unique office culture  Good communication and interpersonal skills  Superior organizational and time management skills, ability to multi-task and manage projects, priorities and tight deadlines.  Ability to communicate and collaborate effectively with internal stakeholders to achieve company goals  Strong writing, editing and proofreading skills  A keen interest for watches and in-depth knowledge of the industry, ability to respond creatively to emerging trends and new watch launches.  Ability to collaborate across different teams and organizations to meet goals  Strong analytical skills, with a solid knowledge of and ability to use the website and email analytics to optimize attraction, retention, and revenue goals.  An understanding of SEO techniques, user experience and web accessibility. Experience in using social media and various monitoring tools, including a strategic understanding of best practices in this area.  Strong grasp of how to use popular social media networks (like Facebook Twitter, Instagram and YouTube) to promote contentTECHNICAL/ PROFESSIONAL SKILLS  MS Word, Excel and PowerPoint skills  Proficient with desktop publishing software such as InDesign, PageMaker, Illustrator, and Photoshop.  Experience in social media data points, CMS system, Google Analytics"
25fddf61131bb07f08796163f79afd82,"Assistant Manager, Visual Merchandiser ","Job Description  Plan and develop creative visual merchandising strategy in accordance with the Marketing team’s yearly campaign plan  Implement eye-catching visual concepts in-store, in alignment with the company’s brand look and goals to convert window shoppers to customers.  Oversee all product packaging requirements, including planning and managing inventory, replenishments and new orders.  To work with Visual Merchandiser and retail staff to ensure smooth implementation of visual display and proper management of packaging.  Conduct research on visual merchandising and shopper trends  Assess competitors’ visual merchandising strategies  Plan and design visual merchandising display according to Marketing’s campaign plans  Supervise construction and maintenance of visual merchandising displays  Optimize use of store space  Analyze information on shoppers’ profiles  Understand customer buying behaviors  Measure the effectiveness of changes in visual merchandising displays to sales  To monitor inventory, manage new or regular orders of jewellery packaging to ensure the best use of budget, space and in-store availability.  Liaise with vendors for new packaging designs, especially for licensed products  To manage workflow processes and timely executions in line with product security protocols.Requirement  At least 4 - 5 years of relevant work experience  Diploma in Visual Merchandising  Excellent skills in planning, creative problem-solving, project management and decision making  Excellent verbal communication skills and good written skills  Up-to-date with industry trends, best practices and market trends.  Experience with Adobe Photoshop, Illustrator a plus"
17a4372e5517300f8b272010fd711eaf,Business Development Manager,"We are looking for a Business Developer Manager with experience in Capital Markets to drive capital raising and expand client sources,Responsibilities:  Be an integral part of the business development team to source for new clients/marketing of funds managed by the company  Manage the relationships with family offices, fund of funds, sovereign, pensions and endowment funds etc.  Perform roadshows of capital raising and compile marketing materialsRequirements:  Degree holder in Business, Finance or related disciplines  At least 3 years working experience in Capital Markets/Fund Raising industry  Strong networking capability with a can do attitude and ability to drive forward initiatives  Good interpersonal and communication skills in English, both written and verbalSuccessful candidates will have opportunities to travel globally and working on varied projects.To find out more about us, please visit www.apcapitalinvestment.com."
32f19396beed18c1ccad0eece28e9289,Futures Clearing Technology Business Analyst,"Main responsibilities:  Own business/ functional requirements and change requests, documenting solution and managing end to end project delivery  Able to write detailed Business Requirement document capturing all the details  Understand Business priorities and working as a liaison between Business and Development teams  Appropriately assess risk when business decisions are made, demonstrating particular consideration for the firm's reputation and safeguarding Company, its clients and assets, by driving compliance with applicable laws, rules and regulations, adhering to Policy, applying sound ethical judgment regarding personal behavior, conduct and business practices, and escalating, managing and reporting control issues with transparency.  Maintain Book of Work and facilitate prioritization discussions with key business stakeholders  Manage relationship with Business and take ownership for providing regular project updates to key business and technology stakeholders  Communicate key project risks, define mitigation strategies and manage resolution  Develop test strategies, document test scenarios and coordinate User Acceptance Testing across front to back tech stack  Proactively follows escalation and change control processes  Owns all management reports on a given engagementQualifications and Profile:  Exchange Traded Derivatives product knowledge  Good knowledge of Finance flows  Proficiency in English and Mandarin language to be able to effectively perform duties  Knowledge of APAC Futures exchanges and clearing houses  BA/PM experience in Front to Back systems  Good working knowledge of the Regulatory space around the product  Excellent interpersonal skills to manage stakeholder expectations  Demonstrated experience writing requirements  A proven track record of business analysis experience  A team player attitude  A strong desire to learn  Practical experience in analysis, design and project managing end to end delivery  Strong analytical/problem solving skills  Flexibility to work with a global team, across geographies and time zones  Understanding of the SDLC  Familiarity with Agile, Scrum or Waterfall methodologyNext Step:  Prepare your updated resume (please include your current salary package with full breakdown such as base, incentives, annual wage supplement, etc.) and expected package.  Simply click on 'Apply here' to drop your resume or send to saghana.sithara@adecco.com  All shortlisted candidates will be contacted.Saghana SitharaRegistration Number: R1550224"
b6666f17ed4bc9f0a417e933bbbdd7e1,Head of HR & Admin,"Head of HR  Admin· Management of daily operations of HR personnel administrative matters· Responsible for the delivery of efficient and accurate HR Admin processes· Collecting, storing and managing important documentation in both electronic and hard copy format· Preparation of employee documentation inclusive but not limited to employment contracts, employee settlement and offers of employment· Tracking all matters pertaining to employee’s salary· Enforcing compliance with HR policies, procedures and processes· Maintaining up-to-date procedure manuals for all HR Administration duties· Up-to-date on all government/employment act clauses and relay the necessary to staff· Liaison with finance dept for salary  grant related matters· Implementation of best HR practices· Selection  recruitment including advertisement  interview· Onboarding  induction for new employees· Oversee and record appraisal and training needs· Ensuring HR database is consistent and accurately reflected eg leave, contractual amendments etc· Conducting research, derive insights from raw data  information· Admin duties as delegated by superiorsQualification· Degree in HR, Labor laws, Public Administration, Business Administration or related fields· At least 5 years’ experience· Strong written  verbal communication skills· Competent in Microsoft Office· Can multitask and have the ability to prioritize multiple tasks· Can work independently or under minimal supervision"
9484e926d17dc67699953d336e9ec0fe,Lifting Supervisor/Safety Liaison Officer,"Job Description:  Overseeing the set-up, maintenance and safe and efficient operations of the lifting equipment  Co-ordinating and supervising all lifting activities in accordance with regulations  Required to be present during all lifting operationsRequirements:  Working inside port environment  Work overtime, Weekends and Public Holidays if required  Lifting Supervisor Safety Certificate, Managing Work-At-Height and Safety Supervisor Certificate"
692555b6985963e701b7eb91ae3b6ec8,Outdoor Sales Executive,"Our company is rapidly growing, we specialise in Drug, Alcohol and Infectious disease detection. We have just been granted approval to sell Self-testing ART and we are expanding our team.The day-to-day activities:  Approach retail shops to establish retailer agreement to retail COVID-19 self-test kit  Coach shop owners on basic product knowledge (Training provided)  Develop sales  marketing strategies to achieve sales target  Form business relationships with shop owners on behalf of the company  No medical sales experience is needed but must be willing to go door to door in the markets/malls in Singapore.It is important to have:  Driven to meet sales target  Able to work without supervision  Marketing materials and product training will be providedIt is good to have:  Similar experience in B2B outdoor salesSalary: Basic of $2,500 - $3,000 + commissionBasic salary with attractive commission and transport reimbursementFresh graduates and experienced candidates are welcome.Interested applicants, please send us your CV to recruitment@sgbreathalyzers.com"
d09046d4a50f5b9c85df64401f63abee,Account Executive,"Responsibilities:·        Responsible for full set of company accounts.·        Responsible for monthly accounting reconciliation.·        Data entry for maintenance of proper filing system, ensuring all records are in proper order.·        Prepare monthly statement claims, GST, CPF and related bills·        Liaise with auditor and tax agent.·        HR duties to include work pass application, payroll processing, CPF submission staff leave record, Pass application.·        Banking matters - cheque deposits, token application etc.·        Perform grant application.·        Responsible for ensuring clients payment is paid on time.·        Perform admin related duties and ad-hoc duties.Requirements:·        Diploma or Degree holder in Accounting/Finance or equivalent·        3 years of related experience.·        Excellent interpersonal skills..        Accounting software prefer QuickBook·        Independent and able to multi-task.·        Good team player and positive attitude.·        Candidate can start in short notice preferred."
0365ab7480618779617159ae9c0aef76,Renewables Engineer,"As a Renewable Engineer based in Singapore, you will be part of the International Renewable Group at Witteveen+Bos, where we focus on various topics, such as energy transition, energy grids, renewable energy and aqua thermal energy.In this function, your will address the challenges related to energy transition. Identify value propositions related to renewable to Singapore’s market.  You will have an opportunity to collaborate with other Renewable Engineers on project acquisition and execution across the region. You will be the point of contact for our government agencies and private clients.What we ask  Relevant Masters degree and 3 years of experience.  Deep understanding of challenges, risk and technology in relation to energy transition.  Preferably minimum two years of working experience in the field of energy transition.  Experience in feasibility studies, scenario analysis, techno-economic assessments (e.g. business cases).  Prior experience in working collaboratively with multiple organisations within one project.  A strong customer focus with an eye for clients’ needs and possess analytical skills.  Strong communication skills, proficient in written (technical) English and collegial attitude towards work.What we offer  A key position in a dynamic organisation working on iconic projects.  Ample room for personal and professional development.  Wide range of internal and external training courses.  Attractive remuneration will be offered to the right candidate.Who we areWitteveen+Bos is an international consultancy and engineering firm offering solutions to complex engineering and social issues in the fields of water, infrastructure, the environment and construction. We aim to work on a high-end, international engineering level. Our staff of more than 1,300 employees work in multidisciplinary project teams on fascinating projects all over the world. Our work requires high level of expertise and an eye for quality. We therefore consider personal and professional development essential to the success of our company and we facilitate this development. We also offer abundant room for personal initiative and entrepreneurship.How to apply?If you are interested in this job opportunity, please submit your application online. Vacancy Number SG100078.4.21.259 Recruitment agencies please note that this role is being managed by our internal Witteveen+Bos HR team directly. We will reach out to our preferred agency partners should we require support. Your adherence to our process is appreciated."
f5c729b1a2961a577a5c6b51f12a03a0,Lighting Designer,"Responsibilities  The role requires proactive individual who is both a thinker and passion in  Lighting design ,capable of managing multiple projects at one time .  Applicants  will manage projects involving creative conceptualising of lighting design ideas and collaborate with project teams in the development of the lighting design  Must be familiar with the complete design process from conceptual /schematic design through construction administration , including presentations ,lighting mock-ups , fixture specifications ,tender evaluation ,focusing      and detailing etc .  Able to  attend meetings and present lighting concepts  Provide technical support on site and conduct site inspections  Work with team members to develop solutions to complex problems in a timely and economic manner .  Applicant  will actively promote architectural lighting , and demonstrate an ability to communicate lighting to others in a way that enables the successful implementation of lighting design concepts  Added responsibilities for Senior Designers -Act as Project Manager and Team Leader on projects and also supervise and provide guidance to designersRequirements  Degree /  Diploma in Electrical / Architecture / Product Design / Interior Design  Minimum 1 year of related experience  Applicant must be passionate about creative and innovative lighting with great ability to convey your ideas verbally and by hand sketches  Proficient  in common design analysis software like AUTOCAD , POWERPOINT, BIM, REVIT , PHOTOSHOP , SKETCH –UP and DIALUX  Understanding  of the Lighting and Building industry and architectural procedures  Excellent conceptualisation and design ability with the ability to draw quick lighting detail intent sketches  Understanding of lighting control system  Possess strong design flair  Good communication and presentation skills  Have a keen sense on aesthetics with high level of creativity , innovative thinking  problem solving  Motivated  individual with positive working attitude and able to work in a team"
d12788d811984c728e5d077defff7d9e,Networking Administrator / System Administrator (West/5D/Networking /Up $6.5K),"Your RoleWe are looking for an experienced Networking Administrator / System Administrator / IT Administrator to handle computer Management System Servers such as Linux, Windows, AIX  etc. You will responsibility in System Administrator in security setting-up, configuring and maintaining network equipment. And in charge for develop procedures for troubleshooting, all Automatic System Monitoring, Disaster Recovery and Backup Systems.What Will You Do  Handle computer Management System Servers such as Linux, Windows, AIX  etc.  Responsibility in System Administrator in security setting-up, configuring and maintaining network equipment  In charge for develop procedures for troubleshooting, all Automatic System Monitoring, Disaster Recovery and Backup Systems.  Other ad-hoc assigned by managerWhat Do We Want  At least Degree in Computer Science / Information Technology or equivalent  Min 1-2 years in system administration (AIX / Linux / Redhat / Windows /SAN).  Have knowledge and experience in networking protocols and services such as Microsoft AD, DHCP, DNS, SFTP/FTP, File, LAN, WAN  etc.  Knowledge in Server hardware and IT Infrastructure and Network equipment      Virtualization, Cloud, and Container Technology (VMware, vSphere, Azure /      AWS).What Will You Get In ReturnYou will be given exposure to a hold a key position in a growing organization with attractive rewards and a wide range of benefits. You will entitle a gross salary up to S$6500 + attractive perks.What You Need to do NowClick ""Apply"" and please include the following information in your resume:  Personal Particulars with recent photograph  Education background  Work experiences in point forms  Reason(s) for leaving  Current and Expected salary  Date of availability / Notice PeriodNote:Only shortlisted candidate will be notified via email for an interview invitation"
7d03b73ef72fb0ea3a5ea37ccca04b34,Electrical Technician,"Responsibilities:· Assembling, evaluating, testing, and maintaining electrical or electronic wiring, equipment, appliances, and apparatus in the building and factory facilities.· Troubleshooting and repairing malfunctioning equipment, appliances, and apparatus.· Reading and interpreting electrical blueprints, diagrams, and schematics.· Advising management on continued use of unsuitable equipment, appliances, and apparatus.· Make sound recommendation on energy conservation and its execution upon management approval.· Supervision and inspection of completed works by electricians, including sub-contractors.· Ordering of electrical supplies and equipment.Requirements:· Minimum 2-year electrical, technical, or related diploma.· Completion of an electrical apprenticeship and/or on-the-job training· At least 2 years' experience as an electrical technician.· Excellent problem-solving skills and independent· Good communication skills.· Experience operating hand and power tools, soldering and fault-testing equipment."
f01093c897f2251f292acc1e52998679,Logistic Assistant cum Driver,"Job Responsibilities :  To pick up and return documents/ samples to customers everyday whenever required  Coordinate with courier services to pick up and return samples to customers  Coordinate the orders and inventory management of laboratory supplies  Assists in the management of IT inventory/supplies  Handle basic Facility duties when required  Any other duties assignedJob Requirements:  ITE/Diploma in any related disciplines or otherwise.  Able to read, write and understand simple English/Chinese  10 years driving experience in Singapore and must be familiar with Singapore Roads and conduct  Has own motorcycle or class 3 license is highly preferred  Good interpersonal and communication skills  Able to perform independent work"
f80f04dbc0bff18c3c8b3ca5bdb775f9,Administrative Clerk,"Job Descriptions:  To attend to calls and attend to visitors  Administrative duties including preparation of letters, filing, scanning of documents.  Issuing of items for site e.g. stationery, uniform  Inventory and replenishment  Mobile phone related i.e. application, renewal, issuance  Any other duties as assignedJob Requirements:  Basic communication and administrative skills, experience with common computer software, e.g. Microsoft Word and Excel  Customer service oriented"
1da4f17d5b571c8c4ec0271975b60679,Senior Consultant - PeopleSoft Administration / PeopleSoft Upgrade,"Responsible of   developing new functionality or enhancing existing functionality      Fix reported problems/bugs of the system   to ensure the smooth execution of the programs in the production environment.   Ability to understand user requirement   and provide suggestion   Must be able to work independently with   minimum supervisionShould have   minimum 5 years of experience in managing PeopleSoft applications as an   administrator   Experience in applying fixes and patches,   tools upgrade   Prior experience in PeopleSoft   Application Upgrade to Version 9.2   Good learning abiliity to understand the   existing application and propose new ideas   Strong consultative approach with good   verbal and written communication skills in English.      GOOD to HAVE   Prior experience in Singapore location   Knowledge   of AWS and / or MS Azure cloud   environment   RDBMS   fundamentals and SQL.       Technical /   Professional Skills   Knowledge of PeopleSoft Architecture,   AIAS Model   Good communication and   interpersonal skills       Non-Technical   / Soft Skills   Proven ability   to work with people from different cultures   Natural   problem solving inclination   Experience decomposing complex problems into component parts for   effective problem solving"
6bd0655aaf44249ffcc7bf4ccf43d4c9,ASSISTANT TECHNICIAN,"Job Description  Requirements  Duties  Responsibilities:-  Assisting the mechanical engineer with mechanical design and maintenance tasks.  Installing and performing diagnostic tests on mechanical systems.  Developing and implementing mechanical maintenance plans to prevent costly equipment breakdowns.  Troubleshooting mechanical malfunctions and breakdowns, as well as performing repairs.  Documenting processes and maintaining mechanical service records.  Monitoring the availability of parts and replenishing supplies.  Optimizing mechanical efficiency by adjusting machinery and equipment settings.  Training co-workers on the safe and efficient use of mechanical machinery and equipment.  Maintaining a tidy work environment and adhering to industry regulations.  Associates degree in mechanical engineering technology (MIT), or similar.  A minimum of two years' experience as a mechanical technician in a related industry.  Extensive knowledge of mechanical engineering designs, installations, maintenance, and repairs.  Proficiency in mechanical design and diagnostic testing software.  Exceptional analytical, critical thinking, and problem-solving abilities.  Excellent communication and collaboration skills.  Great organizational and time management abilities.  Willingness to perform mechanical maintenance and repairs outside of business hours."
ea0485fb748148a0920580a3c460e086,Sales Consultant,"Are you looking for a job?! Car Sales Consultant needed!!We’re seeking qualified sales representatives to help us sell the products and services that our customers have grown to rely on!Key Responsibilities:  Achieve monthly automobile sales target  Foster solid rapport with new and current car customers  Render support to existing customers  Lead generation and new database acquisition  Excellent car recommendations to fit buyers’ budgets, interests and specific needs  Ad hoc showroom duties, attend to walk-ins and respond to enquiries (via social media, phone, etc)Job Requirements:  A valid Class 3 driving license (an advantage)✨Very attractive Monthly Basic Salary and Sales Commissions of up to $10,000 per month✨Interested? Call Human Resource @6757 0122 Ext 115 (no obligations)"
3f7bbb73e04298a0ba0bb73b099a64e5,Principal at Children's Gym,"#1 Children's Franchise (according to Entrepreneur Magazine) is looking for someone to lead the classes and teachers at one outlet.Who this is not for:  If you don't love working with children (1-6 years old)  You don't have the high-energy required to work with children  You have no experience in leadership positionsIf that's you, then STOP reading now.If you're still here, then this is what we stand for:Our mission is to create a safe place where children can grow cognitively, socially, with their psychomotor skills and confidence. A place where children get a head-start in life.This is for you if you're:  A leader that is confident in leading an already successful outlet of My Gym, taking it to the next level  Willing to work both weekend days  Business-minded: Able to work in a highly independent leadership setting as though it's your own business.  Someone who wants to be compensated based on results (Performance Bonus, Stock options or Profit-Split arrangements available)Requirements:  First and foremost: You LOVE children.  At least 5 years experience in the Children Industry.  At least 2 years in leadership positions.  Willing to learn the Gym Classes so you can guide the other teachers.If you'd like to see our Vivid Vision (How we envision the centre to be in 3 years), or if you want a fulfilling and well-compensated role, message me right now!"
2fef85d12617238b097be9b50c95146b,"SK12060738 - Tax Analyst (Regional, 1 year contract, open to candidates from Big 4)","The CompanyJoin an exciting opportunity with a US MNC in the technology industry as a Tax Analyst! This position will start off on a 1 year contract with high potential to extend or convert.The RoleThis is a regional role and you will be liaising with stakeholders closely on all tax matters within the ANZ region. You will review and prepare annual tax returns, gather information for the purpose of tax audit, prepare annual tax provision, reconciliation of tax assets and liabilities, review financial statements impacting tax, as well as participating in tax related projects.Your ProfileThe ideal candidate should possess a degree in Accounting and Finance, with CA/CPA certified, and brings with him/her a minimum of 3 years of relevant experience, preferably in a big 4 firm. He/she should have excellent communication and interpersonal skills with an analytical mindset, is self-driven and has the ability to work independently in a fast-paced environment.Apply TodayPlease send your resume, in WORD format only and quote reference number SK12060738, by clicking the apply button. Please note that only short-listed candidates will be contacted.EA Licence No: 07C5595 | EA Registration No: R1107882"
758da53afec2e067189dbac2d11b6e23,Admin Assistant,Responsibilities:  Provide support for purchasing department  Assist buyers in clerical duties  Update system on goods receipts  Any ad-hoc duties as assignedRequirements:  GCE 'O' level or equivalent   Proficient in MS Office  SAP B1 data entry related experience is an added advantage.  Work experience in electronics field will be an added advantage.  Team player with positive working attitude  Location: Ubi Road 1
867fb4ccee14927821a63c2a90a6eefb,5114 - Account Executive ( Full Set // Macpherson // IT Solutions ),"Account Executive  Office: Macpherson   Working Days: 5.5 days (9am-6pm/ Saturday usually WFH)  Salary: $2500- $3500Job Scope:  Providing support for clients by learning about and satisfying their needs.  Making cold calls or reaching out to prospects.  Following up with prospects several times throughout the sales cycle to ensure needs are being met.  Presenting and demonstrating the value of products and services to prospective buyers.  Compiling and analyzing data to find trends.  Developing sales strategies and setting quotas.  Staying current on company offerings and industry trends.  Maintaining a database of contact information.  Building long-lasting, mutually beneficial relationships with external contacts and internal departments to create a better customer experience.  Handling complaints and negotiations."
bffd1eecfde1a518775f87fce6e019c9,Finance Assistant,"In2 is an integrated marketing agency that specialises in delivering a comprehensive mix of on-ground activation and digital marketing campaigns to translate our client's brand story into a relevant, meaningful and memorable experience for their customers.We are entrusted with the reputation of Fortune 100 companies as well as promising SMEs around the region. So if you are keen to design cutting-edge solutions that can push a brand forward and back that up with some good old-fashioned hard work, we have an opening that will suit you.A. Job PurposeThe Finance Admin works under the supervision of the Finance Senior Executive. You will help the accounting data entry to support the finance team to create the monthly financial reporting for management review.B. Roles and Responsibilities  Data Entry – Project  Personal claims/Supplier invoices /Outgoing Payment  Register client  supplier code on SAP  Update daily exchange rate on SAPAssist in weekly supplier payment  Prepare and maintain an accurate ageing and receipts report  Identify and execute the necessary process AR adjustments  Send statement to outstanding customers  Reconcile A/R to the G/L  Any other ad-hoc accounting duties as assignedC. Qualifications and Experience  Diploma in accountingD. Knowledge, Skills and Attributes  Basic accounting knowledge and experience regarding this job  1 – 2 years’ relevant work experience  Knowledge in accounting software  Excellent Excel skills  Team player with a positive work attitude  Meticulous and responsible"
4cfcb8ff231b52168ec7684f424db315,"Telemarketer (Bt Batok, 5days)","Our company is a rapidly growing, we specialise in Drug, Alcohol and Infectious disease detection. We have just been granted approval to sell Self-testing ART and we are expanding our team.By joining us, you will have the following opportunities and many more:Career Advancement: When working with us, you will always have the opportunity to succeed. We will actively support and encourage you to develop your career and grow as a professional.Continuous Learning: You will be mentored and trained by our team.Remarkable Colleagues: When you join our team, you join a group of diverse individuals who are dedicated and passionate about the work they do every single day.Responsibilities:  Cold calls to generate leads and actively source for new leads.  Follow up with calls and emails.  Communicate timely and effectively with team  Help on marketing activities such as organising products, consolidating the leads, etc  Preparing and shipping out products to customers by working with the company courierWorking hours is Monday - Friday, 9am - 6pmLocation: Bukit BatokSalary: Basic of $2,000 - $3,000 + commissionInterested applicants, please send us your CV to recruitment@sgbreathalyzers.com"
8d4025767460e39a6ee45ecbee7bfa93,KYC Analyst,"Osome is an international fintech startup with the mission to help business owners spend less time on routine admin and more time on managing their businesses. We use machine learning (AI) and complex algorithms to automate accounting, tax, company formation, and other tasks.With Singapore as the headquarter, Osome has expanded to Malaysia, Hong Kong, United Kingdom with a total staff strength of more than 200 employees servicing more than 6000 clients. Find out more about Osome from our COO and through our employees' stories!Here at Osome, we provide an inclusive and collaborative environment, offering a promising career plan for our employees. You can expect to be rewarded for your contribution. If you are a diligent team player, who is not afraid of challenges, willing to think out of the box and find effective ways to reach the shared goal, think no further!Job Responsibilities  Onboard new clients by gathering information and documents required for proceeding with Osome services and ensure information is inputted accurately  Explain KYC requirements to the client  Help to update the client onboarding tracker  Responsible for timely reply on client queries, facilitating exceptional handling on risk-based approach and coordinating with the Compliance team for signoff.  Perform background check screening on the client. Make justifications on negative news found for hits clearance and assess other risk factors such as PEP, Sanctions, Vulnerable business, etc.  Think flexibly to propose new ideas and contribute to continuous improvement of processes and services  Provide direct administrative support to cross-functional teams  Address clients’ questions and resolve issues in an appropriate and timely manner via our platform  Keep up to date with and adapt quickly to changes in processes and proceduresRequirements  Proven administrative experience (ideally in banking)  Superb written and verbal communication skills  Attention to details  Strong time-management skills and multitasking ability  Aptitude to learn new software and systems  Broad understanding of KYC/AML and have a general sense of risk awareness. Risk conscious with emphasis on sensitive data sharing.  A basic understanding of current regulatory requirementsBenefits   Join a hyper fast growing company  Experience the most exciting growth phase of a start-up first-hand – we are on an exponential growth path and providing each individual opportunity to change the way we do things  Be on the forefront of development when it comes to accounting best practices  Work closely with out tech team to help shape the face of corporate services in the future.  International environment  Competitive remuneration package  Benefits: 18 days annual leave, study leave, cash incentives, medical benefits, etc.Thank you for your interest in Osome. We regret that only shortlisted candidates will be notified."
ba63ab3dbe695ca13c88b201791e539f,Senior Consultant,"This is a position for an individual with about a year to three in the corporate sector. The Consultant is expected to work with Consulting Managers to execute and deliver a wide range of consulting assignments. He / She will participate in carrying out market analysis, develop market and business strategies, evaluate capital projects and operating companies in bespoke studies in a wide range of energy, chemicals and commodity fields. He / She will also participate in developing multiclient studies or annual publications from time to time. Apart from his / her consulting team in Singapore, he / she will tap on the expertise of consultants and product or industry specialists in our global consulting community in London, US and Moscow as well as our network of third party consultants.Key Responsibilities· Carry out and contribute to the delivery of bespoke consulting projects, multiclient studies and annuals.· Participate in client discussions during project executions and participate in results presentations.· Development of in-house consulting tools and analytics in support of consulting projects.· Assist in the development of proposals and marketing materials on specific consulting opportunities· Assist in developing presentation materials and if required, deliver presentations on public conferences.Key opportunities· Exposure to a  wide range of energy and commodities markets including crude, petroleum  products, natural gas, LPG and other gas liquids, biofuels, petrochemicals,  coal and biomass, fertilizer, metals as well as the relationships among them  in a wide range of studies.· Develop research  and analytical capabilities and sharpen skills in business and project  analysis.· Good career path  within Argus Consulting practice and develop areas of specialization.· Exposure to  senior management level presentation in major state own companies and  international companies and cultivate client relationships at senior level.Attributes· Results driven and willingness to occasionally put in extra hours to complete projects if required.· Willingness to take on projects in new and unfamiliar commodities or markets· Enthusiasm to acquire new skills and knowledge· Commercially minded· Good EQ and soft people skills· Ability to travelSkills and Experience· Excellent communication, interpersonal and relationship building skills and ability to network· Excellent research skills. Able to develop methodologies and carry out market research projects with minimum supervision· Excellent presentation skills· Experience coordinating teams and drawing upon resources across teams· Awareness of cultural difference"
f42680a0976a55fdb7151c51ca1ee12e,"Assistant Laboratory Manager, Department of Orthopaedic Surgery (2-year contract)","Job Purpose:Responsible for managing the translational research programmes in the departmentDuties  Responsibilities1. Oversee translational research projects in the tissue/joint and musculoskeletal system (In cell therapy and regenerative medicine applications and in vivo and animal experiments)  Monitor and track the projects progress.  Timely submission of research grant applications, variation, and progress reports.2. Responsible for managing new and ongoing research protocol, ethics, and safety compliance within the department  Apply and track project ethnic applications and Lab safety compliance.3. Liaise and network with various technical experts/facilities in collaborative works  Facilitate and enable collaboration with external parties.4. Responsible to train and supervise research assistants, graduate students in animal surgeries.  Timely training of new research assistants and graduate students in the department.Qualifications  Bachelor’s Degree in Biomedical Engineering  Experience with research techniques, e.g. cell culture, cell therapy, nanotechnologies, microscopy, polymerase chain reaction, western blotting, flow cytometry, histology, microfluidics device and animal modelsInterested applicants are invited to apply directly at our NUS Career Portal.We regret that only shortlisted candidates will be notified."
4f908e66aaf91de3ad6b488a7b9a147a,"Algorithm Tech Lead Manager, e-Commerce","Responsibilities- Responsible for the planning and building of an industry-leading e-commerce algorithm team based in Singapore, taking it from 0 to 1. - Responsible for the team's morale, talent selection, performance management as well as training and development. - Responsible for leading the team to conquer e-commerce algorithm problems, including not limited to recommendation, seller anti-fraud, platform integrity, customer service bot.QualificationsMinimum Qualifications: - Familiar with commonly used machine learning/deep learning algorithms - Field Experience with NLP, adequate in designing  implementing Solutions to common NLP problems. - Experience in Search or Recommendation technology. - Strong sense of responsibility, proactive, good communicator and team-player. Passionate about solving complex and challenging questions. - Possesses more than 1 year of effective team management experiencePreferred Qualifications: - Experience in both search and recommendation technology. - Experience in anti-fraud / anti-spam technology"
