uuid,title,description
fe04caa17795f8b262cc57b1df24a716,Strategic Account Manager,"Strategic Account ManagerToku’s mission is to help companies engage with their customers efficiently. We have helped companies move all the voice communications to the cloud and recently embarked on creating products that help companies keep engaging with their customers no matter where their employees are working from.Toku is currently getting into a scale-up mode. We want to continue creating momentum for our products in the APAC regions and helping customers with their communications needs. As we build the Enterprise Sales foundation, we are looking for an experienced Strategic Account Manager who can drive both customer satisfaction and commercial growth across an assigned portfolio of premium accounts. Want to be part of our journey?What would you be doing?You will report to our Head of Enterprise Sales. You will act as a key point of contact between Toku and its strategic clients. This role will work with key customers to identify their wants and prepares reports by collecting, analysing, and summarising sales information. Including discussion and giving recommendations on how specific products or services can meet their Business/Technical needs. maintaining customer relationships to strategically place new products and drive sales for long-term growth.  Own the full lifecycle for strategic projects from requirements gathering, budgeting, and planning through to execution, delivery, and monitoring.  Identifying and winning new high value and strategic enterprise customers to achieve financial targets.  To establish a sales portfolio plan that set-out the strategy to achieve your key performance metrics and build a sustainable pipeline over the next 6-12 months.  To establish and maintain long term relationships with “C”’ level decision makers to maximize business opportunities.  To develop and maintain in depth knowledge of your client business and technology environment and drivers.  Be responsible for the successful delivery and business outcomes of both internal and client-facing projects, of which there may be several in parallel.  Develop  own the risk management framework for each project.  On a weekly basis, report progress, opportunities, and risk to senior management.We would love to hear from you if you have:  Have 8-10 years’ experience managing high-impact IT and business projects involving both internal and external stakeholders.  Well-developed problem-solving skills  Strong grasp of commercial principles and contract negotiations with clients.  8~10 years relevant sale and business development experience in the Cloud Communication market – CCaaS, UCaaS, CPaaS.  Ability to articulate the value of a complex enterprise sale in business terms, outlining the value proposition, ROI and total cost of ownership.  Demonstrate ability to exceed financial targets and to generate new business with customers.  Possess a broad knowledge base across technical, operational, and financial business functions, understanding how the pieces fit together for a scaling company.  Be an excellent communicator, proactive and highly organized.  Be experienced in telecommunications and/or B2B SaaS in Cloud Communication space.What would you get?  Flexible working locations  Training and Development  Discretionary Yearly Bonus  Salary Review  Healthcare Coverage based on location  20 days Paid Annual Leave (excluding Bank holidays)If you would love to experience working in a start-up growing at an accelerated speed, and you think you tick most of the requirements, join us!This position is only open to Singaporeans."
02209eeae94b208a589f7285efe62f4b,Class 4 Driver,- Must have Class 4 license- Able to work overtime as required- Multi-task and hardworking- All races are welcome- Retiree are welcome- Required to load and unloading of materialsIndustry:  Demolish/renovation
0f6169883dd60b2df1e24f84b0e740a8,SailPoint Architect,"Tech Skills required:  Work experience with SailPoint solution as part of an enterprise software company or systems integrator. This should include 3+ years of enterprise software implementation experience.  Experience with the following programming languages: Java, BeanShell/JavaScript, JSP/Servlets, SQL.  Experience with the following web technologies: XML, SPML/SOAP, Web and Application Servers, HTML.  Experience setting up and installing software on both Windows and Unix (Linux, Sun, HP, AIX) platforms.  Experience with Databases (Oracle, Sybase, MSSQL, MySQL).  Experience with Directories (LDAP, AD).  Experience with enterprise systems (SAP, PeopleSoft) a plus.  Familiarity with identity management provisioning systems (Sun, Oracle, IBM, Novell) a plus.  Familiarity with RBAC a plus.  Excellent communication skills and extensive experience working with clients and partners.  Experience with Project Management duties (project planning, resource management, scope, schedule and status, documentation).  Experience with QA duties is a plus (usability testing, performance testing, automated testing, test scripts, test cases and test plans).  Security software or internal IT audit experience a plus.  Experience in a startup company is a plus.Other skills required:  Installation, integration and deployment of the IdentityIQ product in client environments.  Communicating to clients and partners aspects of both the product and the implementation at the technical and/or functional level appropriate for the situation.  Post sales requirements gathering, analysis and documentation.  Working with clients post implementation for user testing, debugging, support and maintenance.  Managing project scope, schedule, status and documentation.  Developing and delivering technical training designed to enable/educate SailPoint implementation.  Required 8 - 10 years relevant experiences"
0637cd9986adc8107cc82f98e496a5a2,"Senior Business Analyst, Cash Management","Job Description:· Contribute to IT projects in the banking industry for Antaes clients· Executing Business Analysis best practices and Engagement of Stakeholders across Front-to-Back functions· Responsible for all analysis of functional requirements arising       from the requirements of business stakeholders, business users and       technology· Managing the requirements and provide design options for the solutions available and guide the team· Evaluation of alternative IT solutions and provide appropriate recommendations· Provide domain expertise to help define a viable business solution, working with the key business sponsors· Extensive experience in feasibility studies and functional analysis of business requirements.· Ensuring that the services delivered conforms with, and contributes to the development of the business strategy· In Process of defining any new functionality, future enhancements       should be considered, so that there will be place holder for future       enhancements· Assess the impacts on the project plans resulting from change requests, adhoc projects, or technology issues· Coordinating with various users groups and interface teams and       getting them on board as interface services for various financial       services· Managing stakeholders, risks, issues, quality, and project controls· Work closely with the technical implementation team in bridging the gap from translating functional to technical details· Provide functional Guidance to the Team, working closely with developers/Tech Leads for assisting in resolution of queries· Contribute to the promotion of Antaes services on top of assistance provided to clientJob Requirements:· Minimum of 7 years relevant business analyst experience with banking IT systems (Payment systems and Core Banking applications)· Good knowledge in Payment area like interaction with       Clearing, payment file format ISO20022, SEPA and SWIFT. Hands-on       experience with such data mapping and testing· Hands on experience on payment systems and exposure to       Payments Hub, Clearing and Settlement, Automated clearing house      programs  and channels· Extensive knowledge on various kinds of payment products such as TT, RTGS, LVP, Payroll, Cheque, DD, Cashier Order, Mass  Bulk payments· Proficient in User Acceptance Testing (UAT), Functional  System Integration testing of banking and financial applications· Work on complex systems and a challenging international work environment· Knowledge of all phases of IT system development and implementation life cycle· Highly analytic and detail oriented in approach with Excellent       communication and presentation skills, with experience converting      highly  complex information into clear, concise documentation· Capable to effectively interact with technical team· Strives to deliver the solution in the most effective and timely manner· Team spirit - Like explain and share knowledge· Hands on and versatile· Be able to forge close relationships with program director, others       team leads, architecture functions and quality assurance teams. It      could  be a limited travel aspect for this role· High level of commitment, proactivity and good communication skills are expected· Strong analytical and problem-solving skills· Very good English proficiency"
662a536ce1f4bc5124681da644498207,Head of HR & Admin,"· Management of daily operations of HR personnel administrative matters· Responsible for the delivery of efficient and accurate HR Admin processes· Collecting, storing and managing important documentation in both electronic and hard copy format· Preparation of employee documentation inclusive but not limited to employment contracts, employee settlement and offers of employment· Tracking all matters pertaining to employee’s salary· Enforcing compliance with HR policies, procedures and processes· Maintaining up-to-date procedure manuals for all HR Administration duties· Up-to-date on all government/employment act clauses and relay the necessary to staff· Liaison with finance dept for salary  grant related matters· Implementation of best HR practices· Selection  recruitment including advertisement  interview· Onboarding  induction for new employees· Oversee and record appraisal and training needs· Ensuring HR database is consistent and accurately reflected eg leave, contractual amendments etc· Conducting research, derive insights from raw data  information· Admin duties as delegated by superiorsQualification· Degree in HR, Labor laws, Public Administration, Business Administration or related fields· At least 5 years’ experience· Strong written  verbal communication skills· Competent in Microsoft Office· Can multitask and have the ability to prioritize multiple tasks· Can work independently or under minimal supervision"
9d5807a2d735148e64f9d9f3693dc7f9,Regional Internal Control Manager,"The Regional Internal Control Manager, will oversee rolling-out the existing Internal Control Framework at DFS in conjunction with the Group Risk Management  Control (RMC) department.His/her main objectives are to: ▪ Elevate and animate the general control environment at Divisional level by ensuring internal controls are adequate and fit-for purpose▪ Provide assurance to stakeholders that controls are operating effectively and compliant with Group and Divisional SOP's. The above will be accomplished through close partnership with RMC and Process Owners.Internal Control duties▪Improve the overall level of internal control at the Division by providing cohesion and support across the 3 lines of defence.▪Oversight over key processes (e.g., sensitive transactions, POS, cash, etc) and identify internal control deficiencies and undertake corrective actions.▪Support process owners to ensure internal controls are properly embedded into SOP.▪Launch internal control and anti-fraud initiatives.▪Participate in ad hoc projects as assigned by Divisional Senior Management and RMC.▪Implement internal control reporting tools and dashboards.▪Identify training gaps, create, and implement training programmes that are aligned with the business needs and strategic objectives to support compliance and internal controls.▪Drive store process improvement, standardization and develop best in class practices.▪Work with IT on system related issues following internal audit recommendations, including involvement in user testing and implementation.Internal Audit duties▪Conduct yearly internal control assessments following LVMH's methodology.▪Conduct periodic testing on applicable LVMH 10 key Internal Controls.▪Track internal and external audit findings to ensure prompt resolution and avoid reoccurrence.Risk Management support▪Arrange for insurance coverage in special events.▪Follow up on any insurance claims.▪Ensure the BCP documentation is updated.▪Support Corporate Risk Management team to collation of financial information for the renewal of insurance policies."
0402c96177ec29c5ca00e6299a9d3041,Senior Projects Executive,"We are looking for an early career professional who is savvy, creative and well-versed in feminism and social justice topics. As part of our small team, you will work to strategically provide evidence for AWARE’s core advocacy messages to the public, the media and our diverse community of members, donors and clients. For 2022, you will help coordinate AWARE’s upcoming Growing Up Indian project, and a research project on domestic violence.Project coordination  Timely coordination of AWARE’s Growing Up Indian (GUI) project, including assistance with budgeting, funding applications, coordination of honorariums  Liaising with contributors, volunteers, communications and fundraising staff, designers, printers, and other partners  Co-writing the introduction to the GUI anthology, editing and proofreading submissions  Organising public engagement events to publicise the launch of GUI, community workshops on oral histories, intercultural understanding, and effective writingAdvocacy and Research  Project coordination of AWARE’s primary research projects (including assistance with budgeting, funding applications, recruitment and training of personnel, coordination of payments etc.)  Research support for AWARE’s primary research projects, including conducting literature review, assistance with drafting interview and focus group discussion interview guides, conducting interviews and focus group discussions, data analysis, and writing of research reports)  Drafting occasional forum letters on primary research topics (e.g forum letters) on AWARE’s core advocacy areas  Developing and executing AWARE’s public advocacy campaigns to accompany the publication of new research  Helping the ARC department to conceptualise, organise and promote events (both online and, in the long term, offline)  Other miscellaneous administrative tasksPreferred Candidate Profile  At least two years of related work experience in project coordination, conducting primary and secondary research  A diploma/degree in political science, sociology, gender studies, media and communications, or any other related field is strongly preferred  Top-notch communication skills (perfect written and spoken English)  Confident public speaking and presentation skills  A keen editorial sense, with an eye for clean, sharp and impactful copy  Competency to maintain positive and effective working relationships with a broad range of stakeholders  Prior experience organising events  Ability to work independently to manage projectsStrong belief in gender equality and the values of AWARE"
83df2e999d66133f171a201a616f211a,Technician (Mobile Water Treatment Systems & Water Tankers),"Perform preventive  corrective maintenance of mobile RO water purification systems (including trailer) and water tankers.Service RO membranes, UF/MF membranes, pumps, genset etc.Troubleshoot solid-state controllers, PLC and electrical control panels.The working hours are as follows:Mondays to Fridays: 7.30am to 5.00pm (Choa Chu Kang Way)Mondays to Thursdays: 8.00am to 5.30pm (Other worksites)Fridays: 8.00am to 5.00pm (Other worksites)Meal Breaks: 1 hour"
c5cb0ca7c87ade1de2dad55dbd185a4e,Account Executive [Full sets of Accounting / Computer consultant Company / Tai Seng] 9157,"Account ExecutiveOffice: Tai SengWorking Days: 5.5 days (9am-6pm/ Saturday usually WFH)$2500- $3500Job scopes:• Responsible for monthly accounting reconciliation• Post and process journal entries to ensure all business transactions are recorded accordance to Business Units assigned• Assist with reviewing of expenses, contracts, revenue reports, etc. including FRS115 revenue recognition• Assist with processing of payments as assigned• Assist in reconcile vendor’s statement of account, variance reconciliation• Assist in annual auditing including stock audit as needs as necessary• Assist with financial accounting and preparation of financial schedules(General Ledger, Accounts Receivable, Accounts Payable, Fixed Assets) to achieve monthly timely closing of accounts• Maintain Asset Management• Assist with other accounting projects"
2b75019ad56f7e3c4cbc11046fea1bc2,SK12060766 - SAP Finance Specialist (1 year contract),"The CompanyA well-established MNC, a big market player in the global commodities industry currently has a need for an SAP finance specialist to assist them with SAP project for a period of 1 year.The RoleReporting to the Finance Manager, the SAP Finance Specialist will work with stakeholders (finance and IT team) to design, implement and optimise the processes and systems. He/she will be required to communicate the business/system requirements to the IT team. Other responsibilities include supporting end to end project requirements from initial data gathering to testing and implementation phase, as well as supporting ad hoc financial closing and reporting activities.Your ProfileThe successful incumbent should have a Degree in Accountancy and have the relevant experience in SAP implementation/transformation projects, is well versed with the finance operations process flow, and has strong communication and presentation skills.Apply TodayPlease send your resume, in WORD format only and quote reference number SK12060766, by clicking the apply button. Please note that only short-listed candidates will be contacted.EA Licence No: 07C5595 | EA Registration No: R1107882"
914e7fc75fd1f91a592adf9cc7b3d748,Research Analyst,"Job Function SummaryWe are looking to recruit a candidate to work as a research analyst in one of our Portfolio Management teams. This person should be a self-starter, highly motivated, and hard working.Principal Responsibilities  Gathering market data and preparing screens to track and analyze trends in stocks  Reviewing  analyzing research materials on companies, sectors and economic trends  Updating and preparing in house valuation models  Preparing for upcoming earnings releases by gathering and analyze market consensus information  Listening to company conference calls  Liaise with sell-side banks and help manage information flowQualifications/Skills Required  At least 2+ years of relevant experience, ideally an Investment Banking or a research capacity in buy side firm  Bachelor or Master degree preferably in Quantitative finance, Mathematics, Business/Finance, Economics, Computer Science or related fields  Strong Excel skills  Financial modeling experience  Expertise in financial accounting  Must be thorough, tenacious and resourceful"
388f7b4ffd27c723e409f8297f44a270,Project Manager,"Responsibilities  Assist the project engineer with on and off site meeting pertaining to the technical issues  Coordinate and monitor work progress at site including periodical site inspection and attending meetings during course of construction of project  Proven problem solving and achievements work progress according to the work schedule  Site supervision and able to coordinate well with sub-contractors.  Good team player, keen desire to learn, contribute, advance and progress with the company.  Managing and leading the project team.  Detailed project planning and control including developing and maintaining a detailed project plan, coordination of the partners and working groups engaged in project work.  Working closely with users to ensure the project meets business needs.  Final approval of the design specification.  Recording and managing project issues and escalating where necessary.  Managing project scope and change control and escalating issues where necessary.  Managing project training within the defined budget.  Managing project evaluation and dissemination activities.  Managing consultancy input within the defined budget.  Providing status reports to the project sponsor and Board.  Liaises with, and updates progress to, project board/senior management.  Identifying training needs and devising and managing training programmes.  Definition and management of the User Acceptance programme.  Monitoring project progress and performance.  Proficiency in Microsoft Word/Excel would be highly desirable  A good command of English, written or spoken  Possess a valid Driving Licence for cars or vansWorking Environment/Attributes  Have a strong interest in technical work with a very hands-on attitude.  Have good temperament and patience and be willing to interact with customer professionally.  Must adopt a mature mindset, positive attitude and maintain a high level of flexibility towards work assignment such as extended and irregular working hours and varying working environment.  Good team player that is able to work across departments in a dynamic but well organized business unit.  Be professional and responsible for own action and conduct with high work ethic meeting the requirement of Dover’s Integrity."
8d268ee232f9077bd69b3a64d12eda5d,Agency Lending Middle Office Analyst (6-month Contract),"The Agency Lending Middle Office Analyst is an intermediate level position responsible for processing Agency Lending transactions originating from trading desks and managing risk within the Agency Lending Operations team. The overall objective of this role is to facilitate the settlement and Control of client securities Lending transactions.Responsibilities:  Management of Market Exceptions  Support of Trade Matching activities for Securities and Cash Reinvestments  Escalation of breaks and issues with daily activities associated with 9 Asian markets  Expand the effective usage of Compare tools Equilend and Pirum to enhance the Agency Securities Lending Control environment.  Daily management of core reconciliations both internally and externally.  MIS Reporting including daily items and escalation of ageing items.  Manage Stock and Cash exceptions and market and Client interest claim exposure for the team.  Daily Management and control of restriction requests.  Static maintenance to ensure system is updated at all times.  Provide direction and management of Audit requirements and ensure team adherence.  On-boarding new securities lending clients where applicable  Maintain a pristine controls environment.  Support for continued process improvement while maintaining high standards of work.  Support project initiatives where applicable especially onboarding of New Operating system for the next 18 monthsQualifications:  0-4 years of relevant experience  Fundamental understanding of Securities products  Proven ability to perform various concurrent activities/projects in a high-risk environment  Ability to work in a fast-paced environment  Demonstrated knowledge of excelEducation:  Bachelor’s Degree/University degree or equivalent experience in Business, Accounting, or FinanceThis job description provides a high-level review of the types of work performed. Other job-related duties may be assigned as required."
398f4361959671f1db076e2e320da874,mechanical engineer,"Position: Valve Automation Engineer / MNCLocation: Yee Tew mrt / Jurong mrtWorking hours: 5 Days / Office hoursSalary: Up to $5000 + AWS + VBDuration: PermMain Responsibilities· VAC Quotations automated valve packages·  Sales technical assistance for valve / automation orders / projects·  Generating production order, BOM / routing in SAP for VAC orders·  Generating PO for VAC production orders missing parts / subcontractors·  Expediting production order missing parts / subcontractorsRequirements·       Mechanical Engineering degree·       Demonstrated knowledge of valves / control equipment·       Experience evaluating technical / commercial specifications / preparing tenders / quotations·       SAP Production environment experience·       MS Office·       AutoCAD or SolidworksPlease submit your updated MS Word resume to hello@talenthunter.sg***We do not charge our candidates any referral fee.***Lu WenhuiSenior Executive ConsultantReg no.: R1876607 | EA No: 19C9676FB https://www.facebook.com/talenthuntersg/LinkedIn https://www.linkedin.com/in/talenthuntersg/Website https://talenthunter.sg/"
9b09bfb0c48885f27b7ea6eab28d1779,Business Controller,"Novatek Gas and Power Asia Pte. Ltd. opens a position of Business Controller to join our Finance team.Background:JSC Novatek is the largest private owned gas company in Russia. Today it is the major shareholder of Yamal LNG project, Arctic LNG 2 and also is a shareholder and offtaker of the small-scale LNG plant in Vysotsk. The LNG production is expected to grow rapidly with upcoming LNG projects.Novatek Gas and Power Asia Pte. Ltd. is the trading company for JSC Novatek’s LNG with fast growing LNG volume to trade and deliver that is looking at expand its business in Asia.Job responsibilities:Scope of work:· To manage revenue and related expense reporting for the company;· To prepare comparative analysis and commentary to department heads and Finance team;· To perform financial analysis, develop financial planning processes and design and implement overall business plans;· To oversee the execution of the company budget;· To perform regular financial analysis, sales forecasting, analyzing a company`s sales and overall performance, and managing financial data.Control Measures:· Determine and verify systems and process all data. Maintain control environment for all issues;· Perform the control and verification of LNG, natural gas, liquid hydrocarbons, shipping  freight and hedging operations trade deals;· Support the enhancement and compliance of Business Finance processes, standards and systems;· Prepare quarterly Internal Control forms.Finance analysis and reporting:· Manage  Support all departments’ revenue- and expense-reporting, ensuring control, accuracy, predictability and timely delivery of figures, analysis and comments;· Ensure all local, regional and corporate reporting for department is completed accurately and on-time as directed;· Support department in pursuit of financial targets through in-depth analysis and sharing of financial knowledge;· Support the preparation of monthly, quarterly and yearly accounts;· Coordinate with external auditors and departments for annual and special audits and ensure follow-up on outstanding issues raised from auditors’ findings.Budgeting:· Prepare budgets and outline important budgeting schedules throughout an organization;· Maintain the annual budget, monitor variances, summarize trends and investigate budget deficiencies;· Report material budgeting variances or expenditure variances to management;· Compile annual Budget to Group.Requirements:· University degree in finance or economic field;· 5+ years of experience as business controller / finance analyst / or auditor (internal or external auditor);· Experience of analyzing data;· Excel advanced level;· Accurate, capable to work under pressure and meet tough deadlines;· Strong communication skills;· Fluent English is a must for day-to-day business communication. Fluent Russian would be a big advantage for day-to-day communication with HQ Finance.Opportunities:· Compensation package in terms with company regulations;· Opportunity to have full exposure of business and to join team of friendly professionals;· Chance to join growing international team and contribute to the company`s success."
4931af62c3f5f2e72353a428d2898925,HR & Admin Executive,"Job Description  Requirements  Admin  HR duties  Assist HR Manager in the day to day HR and administrative functions  Filing of paperwork and documentations  Answering calls  Liaise confidently with workers  Maintain and ensure accuracy of information in HRMS systems such as payroll, employee records, leave      system, employment contracts etc  Minimum O levels  Good teamwork  Ability to multitask and prioritize assignments  Preferably with some HR  Accounts knowledge with 2 years experience  Possess a pleasant and outgoing personality  Detailed and efficient"
692dd4621cf03c8bcaf3362874310ed7,0382 - Purchasing Executive [Generate and Issue PO / Near MacPherson MRT],"Purchasing Executive  Mon - Fri 9am-6pm  $2,200 - $2,800  Near MacPherson mrtJob Description:  Generate and Issue Purchase Orders to Suppliers  Manage suppliers’ performances to ensure on-time delivery and in good condition  Inventory management  Trouble shoot and resolve production issues  Claims handling and system maintenanceJob Requirements:  Min A level / Diploma holder  3 - 5 years’ experience in similar role  Good communication skills  Meticulous, independent and able to work in a fast-paced environment  Team player and fast learnerIf you are interested to apply, kindly submit your updated resume through the job ad or send it to supreme.daniellim@gmail.com or +6597364348 (Whatsapp -Message)Reg no: R21100382.The Supreme HR Advisory Pte Ltd Ea No : 14c7279"
e8aea8d45bf2ea64a40e9293f702456b,Production Worker,"Job Description:- To prepare materials to make screens;- To upload/unload goods;- To do housekeeping of workshop;- To take up other tasks as assigned.Job Requirements:- To have 1 to 2 years of working experience;- To be strong and healthy;- To have forklift license is bonus;- To be a team player;- Singaporean and PR may apply.Interested applicants, please email your resumes to martin.low@remacotech.com."
073aacdea66d810f05a47bcbbf2a3d7d,Driver,"Job Responsibilities: • Timely delivery of our mesh to customers • Ensure that goods are delivered in good condition • Ensure cleanliness of the vehicle • Loading and unloading for delivery • Storekeeper duties when required  Job Requirements: •  Must possess valid Class 3 license • 5.5 days week, Monday to Friday, 9.00am to 6.00pm, Saturday 9.00am to 12pm• able to bring back company vehicle• Positive working attitudeInterested applicants may call +65 6264 0977 to schedule an interview."
d0a8dea8e7401e3aa7685b15c7972767,Trans Srvs Analyst 2,"The Trans Srvcs Analyst 2 is an intermediate level position responsible for providing analytic and administrative support to various securities related functions, in coordination with the operation team. The overall objective of this role is to support traders and business on product setup, pricing and maintenance, as well as improve process efficiency.Responsibilities:  Assistant Manager to ensure the seamless process of day-to-day operation in the most efficient and effective manner.  Coordinate and implement management initiatives, business and operational processes.  Support Business Project by providing effective user acceptance testing of the business environment, assisting the development of solutions and new processes.  Work with IT  Business Unit to ensure the successful delivery of new system and meet their requirements.  Manage the operations of maintaining the structure product warehouse by understanding the term sheet, maintaining the notes, subscription and redemption update, underlying update on valuation and levels to track performance of the Note, capturing maturity, callback proceeds.  Generating dashboard reports from the data warehouse on periodic basis or adhoc basis as per country and regional investment product team requirements.  Supports new product setup, static data maintenance and pricing functions for Consumer bank businesses (SG, HK and China) in Asia Pacific countries.  Manage day-to-day maintenance requirement from different country product teams.  Generating variance and stale price report and perform EOD reporting to country product teams.  Handle business queries and perform investigation on any production discrepancy.  Liaises with Bloomberg and AA stock on any pricing and stock sync issues.Qualifications:  Degree holder with at least 2-4 years of relevant operation and project experience in Wealth Investment Operations  Independent, proactive, resourceful and ability to work in a fast paced environment  Good and Effective communication skills  Ability to multi-task and manage multiple projects  Basic Knowledge on Bloomberg terminal, MS Access, MS Excel (VBA macro)  Knowledge of Qlikview would be an added advantageEducation:  Bachelor’s degree/University degree or equivalent experience"
259b2439bfb55ad880c70fe626642bf1,QA / R&D Manager,"· Overall responsible for the RD and quality control and assurance functions.· To lead, manage and mentor the RD and QA team, and to ensure a productive and high-performance work environment.· To ensure products produced and delivered to customers are safe and fit for consumption as well as of good quality, and to provide effective and efficient technical support services to support the company’s business growth and operations.· To develop and revise the quality assurance framework for the company and to modify and improve the existing production standards and Standard Operating Procedures (SOPs), when necessary.· To collaborate with all departments, customer, suppliers and government regulatory bodies to ensure that quality is a high priority in the company.· To drive projects and processes to ensure compliance with the various food safety and hygiene standards and requirements.· To oversee and manage the research and development of all existing and new products, product concepts and recipes for the company.· To lead and report on quality audits, identify and resolve problems highlighted in yield reports.· Ensure that all food safety, quality related and non-compliance issues are investigated and that corrective measures are implemented and adhered to.· To monitor and recommend ways to reduce waste production and to implement cost reduction measures for the factory.· Oversee of GMP and food safety training for Production personnel.· To be in-charge of the application and submission of government grants.· To be involved in the feasibility study for setting-up overseas factories and to assist the management in the sourcing for suitable overseas factory locations.· Any other appropriate duties and responsibilities as assigned by the Management.Job Requirements· Degree in Food Science/Technology or any related field· 3-5 years of relevant experience in food processing industry· Able lead, guide and manage a small team with effective communication skills· Food Safety regulatory auditing experience is a plus (i.e. FSSC 22000)· Proficient in MS Office· Good analytical and problem-solving skills"
298a95f8da271df9b71506ef87942d12,F&B Service Crew,"Job Highlights:  Opportunities to learn  Meals  late night transport providedJob Requirements:  Charming and outgoing personality  Possess good customer-service, communication and interpersonal skills  Possess good basic food service technique  Possess good food hygiene standards  Able to work in a fast-paced environment  multi-task  Willing to learn  Minimum 2 years’ experience preferred  No experience also welcomed, training will be provided  Singapore citizens  PR preferred. Malaysians also welcomed.Job Description:  To greet and guide customers to their seats upon arrival  Manage reservations  Able to explain the menu and make recommendations  Entertain guests with a professional and positive attitude  Ensure cleanliness of the restaurant according to hygiene standards  Place food and drinks orders  Work closely with kitchen staffs so that restaurant operates efficiently  Perform opening and closing duties  Other routine duties as assigned"
d95756c92a1ca10bb82fdcd615d5351e,Implementation/Developer Engineer,"Tech Skills required:The ideal candidate has experience with all of the technologies below. As a recent college grad, it’s OK to know a few of these well, as long as you can demonstrate the aptitude to pick up the rest on the job  Experience with the following programming languages: Java, BeanShell/JavaScript, JSP/Servlets, SQL.  Experience with the following web technologies: XML, SPML, SOAP, REST, Web and Application Servers, HTML.  Experience setting up and installing software on both Windows and Unix (Linux, Sun, HP, AIX) platforms.  Experience with Databases (Oracle, Sybase, MSSQL, MySQL).  Experience with Directories (LDAP, AD).  Familiarity with RBAC and Provisioning a plus.  Experience with QA duties is a plus (usability testing, performance testing, automated testing, test scripts, test cases and test plans).Other skills required : Installation, integration and deployment of the IdentityIQ product in client environments.  Communicating to clients and partners aspects of both the product and the implementation at the technical and/or functional level appropriate for the situation.  Postsales requirements gathering, analysis and documentation.  Working with clients post implementation for user testing, debugging, support and maintenance.  Managing project scope, schedule, status and documentation.  Developing and delivering technical training designed to enable/educate SailPoint implementation.  Required 5 - 7 years relevant experience"
4c7956b5738d9a38ff2797c333112055,Admissions Executive - Up to $4K |Student admissions| Bukit Timah (shuttle bus),"Up to $4k  Location : Bukit Timah (Shuttle bus from Sixth Avenue MRT)  Experience in school admissionsResponsibilities:Respond to all enquiries and provide advice to parentsCommunicate with Accounts on fee payments for new enrolment Create, maintain and update the students’ database and recordsIssue PEI student contracts to current parents and students continuing into the new school yearApplication of Student Pass and renewalHandle student withdrawal process such as collating of student withdrawal informationMonitor vacancies and waiting list for all grade levelsEnsure all admission paperwork (application form  withdrawal form) are up to dateOrganize school visits for potential parents to introduce the school, facilities and the school curriculumPrint brochures, handbooks and PEI Student ContractsRequirements:Min. Diploma with 2 years of customer service experienceExperience in school admissions is preferredPossess excellent command of written and spoken EnglishHighly efficient, able to multi-task and accurate in data entryGood interpersonal skills and pleasant working attitudeOther information:Free shuttle service is provided from Sixth Avenue MRT stationWorking hours 8.30am-5pmHow to Apply:empower12@achievegroup.asiaSimply submit your application with your updated Resume in MS Word Format to Sharmaine Larissa Jaya (EA Personnel Reg. No.: R21101275) (MFG) by clicking the ‘Apply link’  /or call your friendly Consultant, Sharmaine, at 6323 0050 for a confidential discussion.YOUR SUCCESS IS OUR ACHIEVEMENT!Notice:We would like to inform that only short-listed candidates will be notified. All applications will be treated with the strictest confidence.By submitting any application or resume to us, you will be deemed to have read  agreed to the terms of our Privacy Policy, and consented to us collecting, using, retaining and disclosing your personal information to prospective employers for their consideration, and for our marketing EDMs which you may opt out by unsubscribing in the mailer. You may refer and access our website athttps://www.achievegroup.asia/privacy-policy/ for more information.Cessation of Collection of full NRIC Numbers:In compliance with the Personal Data Protection Act and commitment to protect candidates’ personal data, Achieve Group will cease to collect, process or use full NRIC numbers during our screening and job application process.Kindly ensure your resume provided to us does not contain your full NRIC number and full home address during your job application."
cf6c0969f3b02b6746c20fd1654c7391,"Application Development Lead (Web, .Net/NodeJS/PHP) ","Well-established organisation in the leisure and entertainment industry  Exposure to a wide variety of IT projectsAbout Our ClientWe are partnering with a well-established organisation in the leisure and entertainment industry with over 35 years, headquartered in Singapore.Job DescriptionJob responsibilities:  Able to develop and maintain the applications development for various projects and applications  Leading and working with a team of developers/engineers to elevate technology and consistently apply best practices  Supporting the system for security and testing requirements  Supporting the system deployment and operationsThe Successful ApplicantJob requirements:  Has at least 5 years experience in API development (REST) and back-end development using .NET/Node.js/PHP/Python  Strong knowledge with MSSQL/MYSQL  Strong knowledge with various types of testing methodology (PenTest, Regression Testing, Functional  Non-functional) Testing  Able to understand the software development life cycle and have a clear understanding of automation tools for developing digital pipelines (CI/ CD pipelines)  Able to support the project roll out/deployment and operations after office-hoursWhat's on Offer  Well-established organisation in the leisure and entertainment industry  Exposure to a wide variety of IT projects  Attractive remuneration and benefits package"
